business_id,city,full_address,latitude,longitude,name,review_count,stars,state,type,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
SkxqO4FgEJebz7kCzjvYYQ,Las Vegas,"318 W Sahara Ave The Strip Las Vegas, NV 89102",36.1441474,-115.1613475,Adar Kosher Pizza,18,2.0,NV,business,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,,19:00,00:00,quiet,casual,none,2.0,1.0,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
LPj92bahzbf5c_ar8QS0fw,Las Vegas,"1630 S Commerce St Downtown Las Vegas, NV 89102",36.1509685,-115.1557909,Culinary Workers Union  Local No 226,3,4.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0
jnmq1HznoT0Fje11rxQOew,Las Vegas,"4347 W Charleston Blvd Westside Las Vegas, NV 89102",36.158840399999995,-115.1989841,Flex Cocktail Lounge,21,4.0,NV,business,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,loud,,full_bar,1.0,,0.0,,1.0,1.0,,,,1.0,,,1.0,1.0,yes,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,0
uE8UZzb8xMMULary5sXHpQ,Las Vegas,"1900 Industrial Rd Las Vegas, NV 89102",36.149127500000006,-115.1617412,Bell Trans,357,2.5,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,1
u3HvmIrG9eMCR8j44M7kwg,Las Vegas,"3985 W Post Rd Las Vegas, NV 89118",36.075108,-115.193173,Naakiti Floral Design,12,4.0,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
jIlL6Z8LZvaXPJJjTlP_Eg,Las Vegas,"1815 W Charleston Blvd Ste 1 Las Vegas, NV 89102",36.1580151,-115.16619340000001,Genesis Books,3,4.5,NV,business,,,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
An1ODZ6P6bIMXtDSUUk8Iw,Las Vegas,"2100 Pinto Ln Downtown Las Vegas, NV 89106",36.1645064,-115.17029879999998,Doctor Gary J La Tourette,3,3.5,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KD1poLA6AhA5tT6bdIke2g,Las Vegas,"4033 W Charleston Blvd Westside Las Vegas, NV 89102",36.1584644,-115.194129,Atlas Group LC,20,2.5,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
4uNZ1tGBYd6fvUcFb9x1HQ,Las Vegas,"105 W Charleston Blvd Downtown Las Vegas, NV 89102",36.158406,-115.155484,Artistic Iron Works,37,3.5,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,09:00,16:00,,,,3.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
259TmptwDUjXWgPlKf52Tw,Las Vegas,"1811 W Charleston Blvd Downtown Las Vegas, NV 89102",36.158683,-115.1663612,Real Donuts,115,4.5,NV,business,05:00,14:00,04:00,18:00,04:00,18:00,04:00,18:00,04:00,18:00,04:00,18:00,05:00,15:00,,,,1.0,,0.0,,,,,,,1.0,,no,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,55,2
vtWYMSCfLzoq96VKo0Cv0Q,Las Vegas,"3869 Spring Mountain Rd Chinatown Las Vegas, NV 89102",36.126368799999995,-115.1913807,Gerardo's Classic Barber Shop,84,4.0,NV,business,09:00,15:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,26,0
YYgIdL6UZvcaxVev2UQJNA,Las Vegas,"3300 Meade Ave Westside Las Vegas, NV 89102",36.1365864,-115.18545559999998,Tahoe Springs,16,3.5,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
oqXBRhEDihiUNytXkFa1aQ,Las Vegas,"3400 Procyon Street Westside Las Vegas, NV 89102",36.129014500000004,-115.18743390000002,Kelly's Glass & Mirror Company,19,3.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aw8-7i3oNsVbe7zGxocUqw,Las Vegas,"853 S Rainbow Blvd Westside Las Vegas, NV 89145",36.16367279999999,-115.24470359999998,One Nevada Credit Union,13,3.0,NV,business,,,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0
VOAmSVOcVECr8YNujwURMg,Las Vegas,"2009 Western Ave Las Vegas, NV 89102",36.148115000000004,-115.16388700000002,Mr. Rooter Plumbing,24,3.0,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nYiZxzy4y9cF-QNbkECweQ,Las Vegas,"2411 Western Ave Ste A1 Las Vegas, NV 89102",36.1449968,-115.1666976,Charlie Cheap Car,10,4.0,NV,business,10:00,18:00,08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yin_BwfzTOdC8VY9ZD4K6w,Las Vegas,"322 W. Sahara The Strip Las Vegas, NV 89102",36.1441292,-115.1614606,Capriotti's Sandwich Shop,262,4.0,NV,business,11:00,19:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,average,casual,none,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,61,0
JBMfMZS_Oac8_ktOULqTAg,Las Vegas,"3441 W Sahara Ave Ste B2 Westside Las Vegas, NV 89102",36.1432936,-115.1873861,Montesano's Italian Deli,4,5.0,NV,business,,,,,,,,,,,,,,,,casual,,2.0,1.0,0.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kX_bzM0DrV5A8cjk4B7fVA,Las Vegas,"15 W Charleston Blvd Downtown Las Vegas, NV 89102",36.1585264,-115.15433329999999,Chihuahua Tires,14,4.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
5QPcBXMC6ZXKKUDYInYjlA,Las Vegas,"4325 W Desert Inn Rd Ste 1 Westside Las Vegas, NV 89102",36.1296689,-115.1977811,Desert Inn Auto Repair,12,2.5,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
Of5HsY38SX7BSC81gNnuuw,Las Vegas,"3305 W Spring Mtn. Rd Suite 103 Chinatown Las Vegas, NV 89102",36.1257805,-115.18379420000001,Moore Protection Services,4,2.0,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4faKQ-_gy7gJ8m9xhY5uuw,Las Vegas,"953 E Sahara Ave Ste B10 Eastside Las Vegas, NV 89104",36.143749,-115.14148600000001,Bad Attitude Boutique - The Corset Store,22,4.5,NV,business,,,12:00,18:45,12:00,18:45,12:00,18:45,12:00,18:45,12:00,18:45,12:00,18:45,,,,3.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0
fpDFSoDPNzIFke8ZZ-yO1g,Las Vegas,"4001 W Charleston Blvd Westside Las Vegas, NV 89102",36.158527899999996,-115.19354479999998,The Salvation Army,14,3.5,NV,business,,,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0
mCBX5abwdN7LQkTwzQpokQ,Las Vegas,"390 W Sahara Ave The Strip Las Vegas, NV 89102",36.144245399999996,-115.1627574,American Costumes,19,4.0,NV,business,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0
YeDlL27MiGr6F2ynL4uZag,Las Vegas,"1707 W Charleston Boulevard Las Vegas, NV 89102",36.1580564,-115.1643523,Menezes John M MD,5,5.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QyhxmlXFrh7lKw4GZFdY7w,Las Vegas,"2570 S Decatur Blvd Westside Las Vegas, NV 89102",36.1433258,-115.20631599999999,A-1 Jewelry Supply,3,3.5,NV,business,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
v4pPsZCQeXU0bo9aqG5-4Q,Las Vegas,"4450 W Spring Mountain Rd Chinatown Las Vegas, NV 89102",36.1272,-115.2031,Macy's Furniture & Home Store,30,3.0,NV,business,11:00,18:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,09:00,21:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,9,1
upmnxJvYe5aOYE9wVNkGaw,Las Vegas,"2000 Industrial Rd Las Vegas, NV 89102",36.147816999999996,-115.16255179999999,Presidential Limousine,343,4.5,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,8,0
NBmP1IkZ0i9zGIP9r_91bw,Las Vegas,"2315 W Charleston Blvd Ste 180 Downtown Las Vegas, NV 89102",36.158906,-115.1731856,Quest Diagnostics,3,4.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0
7zzpSjy06NjV_43mvUHzOw,Las Vegas,"1550 Industrial Rd Downtown Las Vegas, NV 89102",36.1532625,-115.15922909999999,Gray Line of Las Vegas,3,1.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07M2c31v5Vzks5f9cjYLcQ,Las Vegas,"3961 W Charleston Blvd Westside Las Vegas, NV 89102",36.1585519,-115.193357,Frame Fixer,49,3.5,NV,business,,,09:30,17:30,09:30,17:30,09:30,17:30,09:30,17:30,09:30,17:30,10:00,16:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0
FeW0MFtweidiX29TlFLsGQ,Las Vegas,"3300 W Sahara Ave Ste 100 Westside Las Vegas, NV 89102",36.145004799999995,-115.1860818,Wells Fargo Bank,8,4.0,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,18:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0
eFT9YhG5eTv-jJclbwb_8g,Las Vegas,"4725 Spring Mountain Rd Chinatown Las Vegas, NV 89102",36.1255979,-115.20523100000001,Lucky Tropical Fish,16,4.0,NV,business,11:00,18:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,11:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0
dtFIokZN1q2fV9ULAEQMkQ,Las Vegas,"4270 S Decatur Blvd Ste A1 Las Vegas, NV 89103",36.112464700000004,-115.2073291,Rapid-Care Medical Clinic,10,3.0,NV,business,,,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
FobKIPpp8QrPiveH0aV6MQ,Las Vegas,"2011 S Decatur Blvd Westside Las Vegas, NV 89102",36.149589299999995,-115.2071648,High Tech Transmissions & Automotive,3,5.0,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
u87nuRjlKygIxjLxZRj9Vw,Las Vegas,"1291 S. Decatur Blvd. 100 Westside Las Vegas, NV 89102",36.1560241,-115.2065084,T-Mobile,8,2.0,NV,business,11:00,18:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,19:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
79oyYc48uyR8dgwt34ukig,Las Vegas,"Walmart Supercenter 4505 W Charleston Blvd Westside Las Vegas, NV 89102",36.156478899999996,-115.20232800000001,"Paul Thompson, OD PC",12,5.0,NV,business,,,10:00,18:00,10:00,18:00,11:00,19:00,10:00,18:00,10:00,18:00,10:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0
mjgs24NO7oZvwafPKN5dDw,Las Vegas,"4590 W Sahara Ave Westside Las Vegas, NV 89102",36.144944,-115.204148,Panda Express,16,3.5,NV,business,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0
RmEaR4ohuzgMhUGW2ORM_Q,Las Vegas,"3309 W Charleston Blvd Westside Las Vegas, NV 89102",36.1586982,-115.1866953,Vein Clinic of Las Vegas,22,4.0,NV,business,,,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
AAqVpQ4TkN1O9dezF0ZfEQ,Las Vegas,"1815 W Charleston Boulevard Suite 6 Las Vegas, NV 89102",36.1580151,-115.16619340000001,Las Vegas Bouquet,4,4.0,NV,business,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ItwmR2pgWiZTrWy7ah8t0A,Las Vegas,"6020 S Rainbow Blvd Bldg C Spring Valley Las Vegas, NV 89118",36.0798619,-115.24263049999999,"Julio L Garcia, MD",9,3.5,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GmLr1IEcCGGVkIFLi6j6zQ,Las Vegas,"1261 S Decatur Blvd Westside Las Vegas, NV 89102",36.156844299999996,-115.20659440000001,PetSmart,21,3.5,NV,business,09:00,19:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,4,0
QkVSaXjg5475VD3sZixCZQ,Las Vegas,"2575 S Decatur Blvd Westside Las Vegas, NV 89102",36.143114000000004,-115.208505,Habib's Persian Cuisine,96,3.5,NV,business,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,quiet,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,144,10,0
E1GSVwPUyMVR5xOj9871hg,Las Vegas,"3000 W Charleston Blvd Ste 1 Westside Las Vegas, NV 89102",36.159496000000004,-115.181316,"Benjamin Rodriguez, MD",4,4.5,NV,business,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pj0vl4DIlDCChe80Df40Yw,Las Vegas,"2003 S Decatur Blvd Ste B Westside Las Vegas, NV 89102",36.149788799999996,-115.20759550000001,Food Express Chinese Restaurant,160,4.0,NV,business,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,average,casual,beer_and_wine,2.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,53,1
MI0OfnmlfkUh2xPhT1lQSg,Las Vegas,"4595 W Charleston Blvd Westside Las Vegas, NV 89102",36.158992,-115.2026404,China Star,37,2.5,NV,business,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,average,casual,none,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,6,0
FkXmvdpccuMFfNI6zgmXEA,Las Vegas,"2401 S Decatur Blvd Westside Las Vegas, NV 89102",36.1450429,-115.20761540000001,El Pollo Loco,32,3.0,NV,business,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,no,,,,,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,15,1
p6CQwATkgNNyRBLuuUmz-g,Las Vegas,"3540 W Sahara Ave Ste E2 Westside Las Vegas, NV 89102",36.145784899999995,-115.18856480000001,Knives & More,5,3.5,NV,business,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
Nw_UTA36EmT0wS5DqQI3yw,Las Vegas,"3540 W Sahara Ave Ste E2 Westside Las Vegas, NV 89102",36.145784899999995,-115.18856480000001,Bonds House of Cutlery,8,3.0,NV,business,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
BhYS6Vo44NnZZDoJdWLMmw,Las Vegas,"4559 W Charleston Blvd Westside Las Vegas, NV 89102",36.158988799999996,-115.2020861,Little Caesars Pizza,4,2.0,NV,business,,,,,,,,,,,,,,,,casual,,1.0,1.0,0.0,,0.0,0.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
IQvzvmmdl1RGhyeaoSNZVg,Las Vegas,"4335 W Charleston Blvd Westside Las Vegas, NV 89102",36.158787100000005,-115.19881869999999,Regal Upholstery & Drapery Co.,6,4.5,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FM1Jlw53TB-lxqlXIdxrQg,Las Vegas,"4604 W Sahara Ave Westside Las Vegas, NV 89102",36.145039700000005,-115.204936,Best Burger,3,3.5,NV,business,,,,,,,,,,,,,,,,casual,none,1.0,1.0,1.0,,1.0,,,0.0,1.0,1.0,0.0,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a_4EL4qCLRicDKu5R51kNw,Las Vegas,"4580 W Sahara Ave Westside Las Vegas, NV 89102",36.1454078920969,-115.202758798275,Clean-Mart,8,4.0,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,15:00,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0
