business_id,city,full_address,latitude,longitude,name,review_count,stars,state,type,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
LTHq7A5vVAwtqqu5i2ZLUQ,Las Vegas,"8508 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.210450200000004,-115.2794629,El Burrito Mexican Restaurant,56,3.5,NV,business,,,,,,,,,,,,,,,average,casual,full_bar,2.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,21,0
rbsI4MBYYrPDDm7T5l1xzA,Las Vegas,"9001 Hillpointe Rd Summerlin Las Vegas, NV 89134",36.199048100000006,-115.2925497,Shenker Academy,7,5.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fzYCpDZ9FeAEK6bePYI-RQ,Las Vegas,"9430 W Lake Mead Blvd Ste 7 Summerlin Las Vegas, NV 89134",36.206795299999996,-115.3023396,Dj Cleaners,3,2.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xYPjq62MVybzI6EdoquaOA,Las Vegas,"1946 Village Center Cir Ste 1 Summerlin Las Vegas, NV 89134",36.1930542695295,-115.30618106137399,Fazio Cleaners,19,2.5,NV,business,10:00,15:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,18:00,,,,2.0,,,,,,,,,1.0,,no,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
voyFw2h-PMWnIk46N5nRaA,Las Vegas,"8544 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.210244,-115.2800858,Spirals Hair & Nail Studio,6,3.0,NV,business,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sLcbsmNUhEZT1QEhcxbdqg,Las Vegas,"8564 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.21026079999999,-115.2803795,Summerlin Animal Hospital,7,3.5,NV,business,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p5sOuv-LQ_x7WrPBocsIcg,Las Vegas,"1990 Village Center Cir Summerlin Las Vegas, NV 89134",36.1918424,-115.30540239999999,T-Bird Jewels,30,4.5,NV,business,,,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,17:00,,,,3.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
wZA2YzeGdIVZbk6kLItnJg,Las Vegas,"1635 Village Center Cir Summerlin Las Vegas, NV 89134",36.189715,-115.302085,Pulte Homes,3,1.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uR-9YnrohwOZ5Q1lLUc8Wg,Las Vegas,"9484 W. Lake Mead Blvd. #2 Summerlin Las Vegas, NV 89134",36.2073298,-115.3036937,Boston Dental,23,4.0,NV,business,,,09:00,17:00,07:00,19:00,09:00,17:00,07:00,19:00,09:00,17:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
nvf03bq5F3aPS6koaxpIHg,Las Vegas,"1958 Village Center Cir Ste 1 Ste 1 Summerlin Las Vegas, NV 89134",36.1922783417587,-115.30659461683099,Amy's Hallmark Shop,9,4.0,NV,business,10:00,17:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,18:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
WeKrR6MyiY0dfVcjIv-_DQ,Las Vegas,"1975 Village Center Cir Ste 110 Summerlin Las Vegas, NV 89134",36.191769,-115.303527,"David C Fife, DDS",29,5.0,NV,business,,,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0
P3TuI95fj6uf-v1puQrkGw,Las Vegas,"2090 Village Center Cir Summerlin Las Vegas, NV 89134",36.1894255,-115.3052355,24 Hour Fitness,69,3.0,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,43,2
k2CdgSzyVR7b-L75tfXHUA,Las Vegas,"9480 W. Lake Mead Blvd. Summerlin Las Vegas, NV 89134",36.206848,-115.30054399999999,Taco Bell,5,3.0,NV,business,,,,,,,,,,,,,,,,casual,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,1
3dJPyNRAkhpFqMRqMWTFMw,Las Vegas,"8504 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.2105703,-115.27934270000002,Town Center Dental,15,4.5,NV,business,,,07:00,17:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0
OLNSbMoHlf01f5_KTnq4Ew,Las Vegas,"9430 W Lake Mead Blvd Ste 5 Summerlin Las Vegas, NV 89134",36.206795299999996,-115.3023396,Nails of Summerlin,8,3.5,NV,business,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
FpG68kcRmB6pNvK8uBMYlg,Las Vegas,"11435 Allerton Park Dr Ste 135 South Summerlin Las Vegas, NV 89135",36.1569124,-115.3444923,Dr Donna W Woo Chiropractic & Wellness Center,7,4.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
N0fszoLTP87BpuyI_DuTjQ,Las Vegas,"9420 W Lake Mead Blvd Summerlin Las Vegas, NV 89134",36.206796000000004,-115.30175600000001,Walgreens,7,3.5,NV,business,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,11,0
zpmNNiB-fPMUTt4aNWqG8Q,Las Vegas,"9201 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.2108664,-115.29317560000001,Palm Valley Golf Course,6,3.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0
IfoPwVKmNZOoSfVFowydhg,Las Vegas,"8520 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.21106760000001,-115.27943799999998,Tuesday Morning,7,4.0,NV,business,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
gp4Qbma6PIE_0w1uhs9JZQ,Las Vegas,"1945 Village Center Cir Ste 110 Summerlin Las Vegas, NV 89134",36.1919182,-115.302885,"Robert H. Thalgott, DMD, MS",7,5.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
_ODFG7zxUpFosjjfDFq28g,Las Vegas,"9436 W Lake Mead Blvd Ste 1 Summerlin Las Vegas, NV 89134",36.2073929,-115.30294950000001,Tangles Salon Spa,7,5.0,NV,business,,,10:00,15:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OfXpATPebaa-UllyEIp9iw,Las Vegas,"1990 Village Center Circle, Ste 7-8 Summerlin Las Vegas, NV 89134",36.1918798864407,-115.305478739837,Chase Bank,4,4.0,NV,business,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0
C_2I9l5S6bhO4xQeBtvpFQ,Las Vegas,"8570 Del Webb Blvd Summerlin Las Vegas, NV 89134",36.210261700000004,-115.28039059999999,Neptune Society,4,2.0,NV,business,,,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bzsCiXuOkujoUQjhC_ezg,Las Vegas,"1930 Village Center Cir, Ste 12 Summerlin Las Vegas, NV 89134",36.194371999999994,-115.30527,The Dentist of Summerlin,5,5.0,NV,business,,,,,07:30,16:30,07:30,16:30,07:30,16:30,07:00,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dv4oe38Ckv3qHBdQjycGw,Las Vegas,"9436 W Lake Mead Blvd Summerlin Las Vegas, NV 89134",36.2073929,-115.30294950000001,Desert Nails,14,3.5,NV,business,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
ivi5jHjmf2uV8faGJ9Rfig,Las Vegas,"1910 Village Center Cir Ste 7 Summerlin Las Vegas, NV 89134",36.1931097770004,-115.304208724779,Sultan's Grill,87,3.0,NV,business,12:00,20:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,11:00,21:00,average,casual,none,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,284,22,1
yhrTMjhnrCsqDR_tJfyLCQ,Las Vegas,"9490 W Lake Mead Blvd Summerlin Las Vegas, NV 89134",36.2065795,-115.3036173,Jack in the Box,3,3.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0
0cJ9rO0oV-O7yxfWL-goog,Las Vegas,"9484 W Lake Mead Blvd # 1 Summerlin Las Vegas, NV 89134",36.206381,-115.303005,Enterprise Rent-A-Car,24,3.5,NV,business,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,09:00,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2
s94k9HYj-Sk9veYM4fq8Eg,Las Vegas,"9611 Trailwood Dr Summerlin Las Vegas, NV 89134",36.190954999999995,-115.305489,Fabulous Freddy's Summerlin,69,3.0,NV,business,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,07:30,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,41,3
1aaRQZG85S-cPMQuSPc-4A,Las Vegas,"5841 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.1580626,-115.04622820000002,Designer's Nails,45,3.5,NV,business,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,0
7jn6ItxINdP1EBpT9szaaQ,Las Vegas,"5150 E Sahara Ave Sunrise Las Vegas, NV 89142",36.145567799999995,-115.0622832,Pacific Harbors Sunrise,4,1.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-FNsPxE0S3eRCBqWB2CXfw,Las Vegas,"5485 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.158435499999996,-115.05516010000001,Prince of Peace Catholic Church,3,3.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0
1ASBf9DMPIZAeoLLoa-TrQ,Las Vegas,"5483 Club House Dr Sunrise Las Vegas, NV 89142",36.143489200000005,-115.05603959999999,Desert Rose Golf Course,5,1.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0
nnntr45DQOjOrhk4HzXvAg,Las Vegas,"5841 E. Charleston Blvd Suite 210 Sunrise Las Vegas, NV 89142",36.1580626,-115.04622820000002,Cold Stone Creamery,6,3.0,NV,business,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,,,1.0,,,,,,,,,1.0,,no,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0
piO7bnEVsxPXjucozW0CGw,Las Vegas,"5891 E Charleston Blvd Ste 130 Sunrise Las Vegas, NV 89142",36.1589126,-115.0452848,Sandy's Oasis Salon,13,3.5,NV,business,09:00,15:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1
B_xbKNhn89aaQ1Nl7Q4bYA,Las Vegas,"5011 E Sahara Ave Sunrise Las Vegas, NV 89142",36.143890999999996,-115.064825,Walgreens,13,3.0,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,0
NlRyIIXDaVqvJ3ez2RkKnA,Las Vegas,"5995 Vegas Valley Dr Las Vegas, NV 89142",36.1354131,-115.04800490000001,Royal Links Golf Club,44,4.0,NV,business,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0
QfjzJP2KXtWRju-eXRu9nQ,Las Vegas,"5841 E Charleston Blvd Ste 230 Sunrise Las Vegas, NV 89142",36.158093635974296,-115.045968575844,The UPS Store,4,4.0,NV,business,,,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,09:00,17:00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
-CIZh4JOZuOEbSzLVrAIGw,Las Vegas,"6320 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.1597521,-115.03463880000001,Sunrise Casablanca,16,4.0,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,average,casual,full_bar,1.0,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,free,1.0,1.0,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0
RR7nf12D8cOkNi6HQAQbBA,Las Vegas,"5811 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.1589722,-115.04696729999999,McDonald's,17,1.0,NV,business,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0
9EELtwtzWM9D6WktsDzn-w,Las Vegas,"5881 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.158184000000006,-115.04505800000001,Albertsons,15,3.5,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,2.0,,,,,,,,,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,8,0
xiTiK0sU6-gOsVu4zJU6QA,Las Vegas,"5841 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.15798,-115.046233,Community Dry Cleane,4,3.0,NV,business,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,09:00,17:00,,,,2.0,,,,,,,,,1.0,,no,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLRHYLnVch4x2bJXK9hmAQ,Las Vegas,"5725 E Charleston Blvd Sunrise Las Vegas, NV 89142",36.1588987,-115.0492967,Sonic Drive-In,33,3.5,NV,business,,,,,,,,,,,,,,,average,casual,none,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,no,,,,,,1.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,12,1
aDy9MCOj5mqjkfAQuH4QGg,Las Vegas,"5891 E Charleston Blvd Ste 140 Sunrise Las Vegas, NV 89142",36.1589126,-115.0452848,Carrie Maddux - State Farm Insurance Agent,3,4.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4qGPn1AaTovh_vJYyjqIaw,Las Vegas,"5812 E Sahara Ave Sunrise Las Vegas, NV 89142",36.1450146,-115.04664270000002,T-Rex Chevron,4,4.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,12,0
EtEMwX-UJQJtPzjDApjfwQ,Las Vegas,"5075 Spyglass Hill Drive Sunrise Las Vegas, NV 89142",36.140775899999994,-115.0620047,Stonegate Apartments,9,1.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eYGEpSKX1PsJU0qwYI_RRw,Las Vegas,"5841 E Charleston Blvd, #240 Sunrise Las Vegas, NV 89142",36.1580626,-115.04622820000002,Fantastic Sams Hair Salons,11,4.5,NV,business,10:00,17:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,18:00,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JVb5BRi7NSgXqVoMJCO0Hw,Las Vegas,"653 N Town Center Dr Ste 602 Summerlin Las Vegas, NV 89144",36.1808271,-115.3154314,Women's Specialty Care,26,3.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0
WTfDwMw_gsZgpfEz_RfE5Q,Las Vegas,"2680 Crimson Canyon Dr Las Vegas, NV 89128",36.2083656,-115.25219209999999,Bone & Joint Specialists,8,2.0,NV,business,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
XzInO2PCkP-e3_Y2dpYSRw,Las Vegas,"657 N Town Center Dr Summerlin Las Vegas, NV 89144",36.1803344,-115.31746640000001,Summerlin Hospital Medical Center,115,3.0,NV,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,52,0
cvWwc3Uax9czTRJVqBZaiw,Las Vegas,"653 N Town Center Drive Summerlin Las Vegas, NV 89144",36.1808271,-115.3154314,Diaz Luis L MD,5,1.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kDjeJ_jkO5t9qeRoqDyv1g,Las Vegas,"653 N Town Center Drive Summerlin Las Vegas, NV 89144",36.1808271,-115.3154314,Butler Family Medical Center,3,4.5,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
Iy1_D_Ge7GJgdnSkkiR1oQ,Las Vegas,"653 N Town Center Dr Summerlin Las Vegas, NV 89144",36.1808271,-115.3154314,"Butler Randy H, MD",7,3.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALUEPz36hgz4WL6V6gEjOw,Las Vegas,"7975 W Sahara Ave Ste 104 Westside Las Vegas, NV 89117",36.1428905,-115.26451940000001,"Robert J Troell, MD, FACS",4,4.0,NV,business,,,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M-KE591j73tww3Qnf1BMbw,Las Vegas,"10155 W Twain Ave Ste 110 Spring Valley Las Vegas, NV 89147",36.121938,-115.313775,"Amy R Sparks, MD.",13,3.0,NV,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
